"Url","Drug name:","Company name:","Active Ingredient:","Legal Status:"
"https://www.medicines.org.uk/emc/product/8907/smpc","ABILIFY 15 mg orodispersible tablets","Otsuka Pharmaceuticals (UK) Ltd","aripiprazole","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7969/smpc","Abilify 10 mg tablets","Otsuka Pharmaceuticals (UK) Ltd","aripiprazole","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7149/smpc","ABILIFY 10 mg orodispersible tablets","Otsuka Pharmaceuticals (UK) Ltd","aripiprazole","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8954/smpc","Abilify 1 mg/mL Oral Solution","Otsuka Pharmaceuticals (UK) Ltd","aripiprazole","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3914/smpc","Abidec Multivitamin Drops","Omega Pharma Ltd","vitamin a,ascorbic acid,pyridoxine,nicotinamide,thiamine ,ergocalciferol,riboflavin","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/6901/smpc","ABASAGLAR 100 units/mL solution for injection in pre-filled pen","Eli Lilly and Company Limited","insulin glargine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8190/smpc","ABASAGLAR 100 units/mL solution for injection in cartridge","Eli Lilly and Company Limited","insulin glargine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9826/smpc","Abacavir/lamivudine Zentiva 600mg/300mg fim-coated tablets","Zentiva","abacavir sulfate,lamivudine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10959/smpc","Abacavir/Lamivudine SUN 600 mg/300 mg film-coated tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","lamivudine,abacavir sulfate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2742/smpc","Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets","Mylan","abacavir hydrochloride,lamivudine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4445/smpc","Abacavir/Lamivudine Dr. Reddys 600 mg/300 mg Film-Coated Tablets","Dr. Reddy's Laboratories (UK) Ltd","lamivudine,abacavir","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8634/smpc","Abacavir/Lamivudine 600 mg/300 mg film-coated tablets","Amneal Pharma Europe Limited","lamivudine,abacavir hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9030/smpc","Abacavir/Lamivudine 600 mg/300 mg film-coated tablets","Glenmark Pharmaceuticals Europe Ltd","lamivudine,abacavir hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9079/smpc","Abacavir Mylan 300 mg Film-coated Tablets","Mylan","abacavir","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7375/smpc","Abacavir/Lamivudine 600 mg/300 mg film-coated tablets","Lupin Healthcare (UK) Ltd","lamivudine,abacavir hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10525/smpc","Abacavir 300 mg Film-Coated Tablets","Dr. Reddy's Laboratories (UK) Ltd","abacavir","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9276/smpc","Ketoprofen 2.5% w/w Gel","Pinewood Healthcare","ketoprofen","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8562/smpc","Lamotrigine Mylan 25 mg Tablets.","Mylan","lamotrigine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8563/smpc","Lamotrigine Mylan 50 mg Tablets","Mylan","lamotrigine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1359/smpc","Marvelon","Merck Sharp & Dohme Limited","ethinylestradiol,desogestrel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7340/smpc","Panitaz 5 micrograms/h Transdermal Patches","Dr. Reddy's Laboratories (UK) Ltd","buprenorphine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3070/smpc","Olanzapine 10 mg tablets","Aurobindo Pharma - Milpharm Ltd.","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/477/smpc","Quinoric 200mg Film-Coated Tablets","Bristol Laboratories Ltd","hydroxychloroquine sulfate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7202/smpc","Quinsair 240 mg nebuliser solution","Chiesi Limited ","levofloxacin hemihydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4392/smpc","Tamoxifen 20 mg Tablets","Mylan","tamoxifen citrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2247/smpc","Tamoxifen 10mg Film-Coated Tablets","Wockhardt UK Ltd","tamoxifen citrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1903/smpc","Ramipril 5 mg hard capsules","Accord Healthcare Limited ","ramipril","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3244/smpc","Utrogestan Vaginal 200mg Capsules","Besins Healthcare (UK) Ltd","progesterone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1717/smpc","Utovlan Tablets","Pfizer Limited","norethisterone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/352/smpc","Utrogestan 100mg Capsules","Besins Healthcare (UK) Ltd","progesterone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7291/smpc","Ursogal Capsules 250mg (Ursodeoxycholic Acid Capsules 250mg)","Galen Limited","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7290/smpc","Ursogal Tablets 150mg (Ursodeoxycholic Acid Tablets 150mg)","Galen Limited","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2980/smpc","Ursofalk 500mg film-coated tablets","Dr. Falk Pharma UK Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/146/smpc","Ursofalk 250mg/5ml Suspension","Dr. Falk Pharma UK Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/145/smpc","Ursofalk 250mg Hard Capsules","Dr. Falk Pharma UK Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8241/smpc","Ursodeoxycholic Acid Tablets 150mg","Galen Limited","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8240/smpc","Ursodeoxycholic Acid Capsules 250mg","Galen Limited","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10065/smpc","Ursodeoxycholic acid 450mg Tablets","Glenmark Pharmaceuticals Europe Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10064/smpc","Ursodeoxycholic acid 300mg Tablets","Glenmark Pharmaceuticals Europe Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1504/smpc","Ursodeoxycholic Acid 300mg Film-Coated Tablets","Wockhardt UK Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10001/smpc","Ursodeoxycholic Acid 250 mg hard capsule","Glenmark Pharmaceuticals Europe Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7253/smpc","Ursodeoxycholic acid 250 mg capsules","ADVANZ Pharma","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10063/smpc","Ursodeoxycholic acid 150mg Tablets","Glenmark Pharmaceuticals Europe Ltd","ursodeoxycholic acid","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6844/smpc","Urostemol Prosta capsules","Omega Pharma Ltd","pumpkin seed soft extract","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/6843/smpc","Urostemol Men capsules","Omega Pharma Ltd","pumpkin seed oil,pumpkin seed, crushed,saw palmetto fruit extract","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/6842/smpc","Urostemol femina capsules","Omega Pharma Ltd","Hops strobiles ,pumpkin seed oil,sumach bark, fragrant","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/6841/smpc","Urostemol capsules","Omega Pharma Ltd","pumpkin seed oil,pumpkin seed, crushed","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/2981/smpc","Urografin 150 for Infusion","Bayer plc","sodium amidotrizoate,meglumine amidotrizoate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2982/smpc","Urografin 150","Bayer plc","sodium amidotrizoate,meglumine amidotrizoate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/322/smpc","Urispas 200mg Film-coated Tablets","Recordati Pharmaceuticals Limited","flavoxate hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9612/smpc","Uricto 300mg Tablets","Ennogen Pharma Ltd","allopurinol","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9610/smpc","Uricto 100mg Tablets","Ennogen Pharma Ltd","allopurinol","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5330/smpc","Uraplex 20mg Coated Tablets","Contura Ltd","trospium chloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10572/smpc","Uptravi 800 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10571/smpc","Uptravi 600 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10570/smpc","Uptravi 400 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2163/smpc","Uptravi 200 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10576/smpc","Uptravi 1,600 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10575/smpc","Uptravi 1,400 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10573/smpc","Uptravi 1,000 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10574/smpc","Uptravi 1,200 microgram Film-coated Tablets","Janssen-Cilag Ltd","selexipag","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10976/smpc","Upostelle 1500 microgram tablets","Gedeon Richter (UK) Ltd","levonorgestrel","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1599/smpc","Uniroid-HC Suppositories","Chemidex  Pharma  Ltd","hydrocortisone,cinchocaine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1718/smpc","Uniroid-HC Ointment","Chemidex  Pharma  Ltd","hydrocortisone,cinchocaine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7717/smpc","Uniphyllin Continus 400 mg prolonged release tablets","Napp Pharmaceuticals Limited","theophylline","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/1021/smpc","Uniphyllin Continus 300 mg prolonged release tablets","Napp Pharmaceuticals Limited","theophylline","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/7719/smpc","Uniphyllin Continus 200 mg prolonged release tablets","Napp Pharmaceuticals Limited","theophylline","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/1933/smpc","UNICOUGH 14mg / 135mg / 1.1mg in 5ml Oral Solution","Infirst Healthcare Limited","diphenhydramine hydrochloride,ammonium chloride,levomenthol","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/6396/smpc","Unguentum M Cream","Almirall Limited ","no active ingredients","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/7264/smpc","Ultramol Soluble","SANOFI","paracetamol,codeine phosphate,caffeine","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/10457/smpc","Ultomiris 300 mg concentrate for solution for infusion","Alexion Pharma UK Ltd","ravulizumab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/800/smpc","Ultiva (remifentanil hydrochloride) for Injection 5 mg","Aspen","remifentanil hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3496/smpc","Ultibro Breezhaler 85 micrograms/43 micrograms inhalation powder hard capsules","Novartis Pharmaceuticals UK Ltd","glycopyrronium bromide ,indacaterol maleate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/795/smpc","Ultiva (remifentanil hydrochloride) for Injection 2 mg","Aspen","remifentanil hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/794/smpc","Ultiva (remifentanil hydrochloride) for Injection 1 mg","Aspen","remifentanil hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8049/smpc","Tamiflu 45 mg Hard Capsules","Roche Products Limited","oseltamivir phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1194/smpc","Tamiflu 75 mg Hard Capsules","Roche Products Limited","oseltamivir phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9108/smpc","Tamiflu 6 mg/ml Powder for Oral Suspension","Roche Products Limited","oseltamivir phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8050/smpc","Tamiflu 30 mg Hard Capsules","Roche Products Limited","oseltamivir phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5218/smpc","TAMFREX XL 400 microgram capsules","Aurobindo Pharma - Milpharm Ltd.","tamsulosin hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10735/smpc","Talzenna 1 mg hard capsules","Pfizer Limited","talazoparib tosylate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7233/smpc","Taltz 80 mg solution for injection in pre-filled syringe","Eli Lilly and Company Limited","ixekizumab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10734/smpc","Talzenna 0.25 mg hard capsules","Pfizer Limited","talazoparib tosylate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8199/smpc","Taltz 80 mg solution for injection in pre-filled pen","Eli Lilly and Company Limited","ixekizumab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10377/smpc","Talmanco 20 mg film-coated tablets","Mylan","tadalafil ","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9778/smpc","TAKHZYRO 300 mg solution for injection","Shire Pharmaceuticals Limited","lanadelumab","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6494/smpc","Tagamet 400mg Tablets","Chemidex  Pharma  Ltd","cimetidine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7615/smpc","TAGRISSO 80 mg film-coated tablets","AstraZeneca UK Limited","osimertinib mesylate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6493/smpc","Tagamet 200mg Tablets","Chemidex  Pharma  Ltd","cimetidine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1985/smpc","TAGRISSO 40 mg film-coated tablets","AstraZeneca UK Limited","osimertinib mesylate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7837/smpc","Tafinlar 75 mg hard capsules","Novartis Pharmaceuticals UK Ltd","dabrafenib mesilate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5190/smpc","Tafinlar 50 mg hard capsules","Novartis Pharmaceuticals UK Ltd","dabrafenib mesilate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9730/smpc","Tadalafil SUN 5 mg film-coated tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","tadalafil ","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9731/smpc","Tadalafil SUN 20 mg film-coated tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","tadalafil ","POM: Prescription only medicine"
